timestamp,service,region,resource_id,cost_usd,cpu_usage_pct
2026-03-04 00:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6965,29.93
2026-03-04 00:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1006,
2026-03-04 00:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0332,
2026-03-04 01:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2916,28.58
2026-03-04 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7536,27.7
2026-03-04 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5684,27.67
2026-03-04 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0968,
2026-03-04 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0303,
2026-03-04 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2824,27.68
2026-03-04 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7178,26.38
2026-03-04 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.4898,26.28
2026-03-04 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0898,
2026-03-04 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0316,
2026-03-04 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2928,28.69
2026-03-04 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7207,26.48
2026-03-04 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5258,26.91
2026-03-04 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0972,
2026-03-04 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0299,
2026-03-04 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2903,28.44
2026-03-04 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8288,30.45
2026-03-04 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6263,28.68
2026-03-04 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1011,
2026-03-04 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0345,
2026-03-04 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3241,31.75
2026-03-04 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8845,32.49
2026-03-04 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.777,31.33
2026-03-04 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1112,
2026-03-04 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0363,
2026-03-04 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3849,37.7
2026-03-04 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0072,37.0
2026-03-04 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.0011,35.28
2026-03-04 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1241,
2026-03-04 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.04,
2026-03-04 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4227,41.4
2026-03-04 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0861,39.89
2026-03-04 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.3252,40.99
2026-03-04 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1334,
2026-03-04 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0468,
2026-03-04 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4689,45.91
2026-03-04 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2061,44.29
2026-03-04 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.6753,47.15
2026-03-04 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1483,
2026-03-04 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0531,
2026-03-04 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4974,48.69
2026-03-04 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3297,48.82
2026-03-04 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.7639,48.71
2026-03-04 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1742,
2026-03-04 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0559,
2026-03-04 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5368,52.55
2026-03-04 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4201,52.13
2026-03-04 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.2074,56.52
2026-03-04 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1768,
2026-03-04 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0592,
2026-03-04 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5712,55.91
2026-03-04 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5101,55.43
2026-03-04 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.4301,60.43
2026-03-04 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1982,
2026-03-04 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0633,
2026-03-04 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5978,58.51
2026-03-04 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6263,59.69
2026-03-04 12:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.4469,60.72
2026-03-04 12:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2151,
2026-03-04 12:00:00,AWSLambda,us-east-1,res-71m23unguy,0.072,
2026-03-04 13:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6283,61.48
2026-03-04 13:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7396,63.83
2026-03-04 13:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5676,62.84
2026-03-04 13:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2034,
2026-03-04 13:00:00,AWSLambda,us-east-1,res-71m23unguy,0.068,
2026-03-04 14:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6407,62.68
2026-03-04 14:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6727,61.37
2026-03-04 14:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.4205,60.24
2026-03-04 14:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2158,
2026-03-04 14:00:00,AWSLambda,us-east-1,res-71m23unguy,0.07,
2026-03-04 15:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6484,63.43
2026-03-04 15:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7759,65.15
2026-03-04 15:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5365,62.27
2026-03-04 15:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2195,
2026-03-04 15:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0703,
2026-03-04 16:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5961,58.31
2026-03-04 16:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6706,61.28
2026-03-04 16:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.4918,61.48
2026-03-04 16:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2097,
2026-03-04 16:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0709,
2026-03-04 17:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5861,57.32
2026-03-04 17:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5234,55.87
2026-03-04 17:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.4361,60.49
2026-03-04 17:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1988,
2026-03-04 17:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0649,
2026-03-04 18:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5754,56.26
2026-03-04 18:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4315,52.49
2026-03-04 18:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.217,56.62
2026-03-04 18:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1913,
2026-03-04 18:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0621,
2026-03-04 19:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5077,49.64
2026-03-04 19:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3447,49.3
2026-03-04 19:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.928,51.53
2026-03-04 19:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.166,
2026-03-04 19:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0578,
2026-03-04 20:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4485,43.84
2026-03-04 20:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1997,43.98
2026-03-04 20:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.4893,43.8
2026-03-04 20:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1576,
2026-03-04 20:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0522,
2026-03-04 21:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4132,40.39
2026-03-04 21:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1549,42.33
2026-03-04 21:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2949,40.38
2026-03-04 21:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1391,
2026-03-04 21:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0441,
2026-03-04 22:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3566,34.85
2026-03-04 22:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9337,34.22
2026-03-04 22:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.0904,36.77
2026-03-04 22:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1185,
2026-03-04 22:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0412,
2026-03-04 23:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3243,31.69
2026-03-04 23:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8986,32.93
2026-03-04 23:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.795,31.57
2026-03-04 23:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1065,
2026-03-04 23:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0364,
2026-03-05 00:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3021,29.52
2026-03-05 00:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8341,30.56
2026-03-05 00:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6581,29.16
2026-03-05 00:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1036,
2026-03-05 00:00:00,AWSLambda,us-east-1,res-71m23unguy,0.034,
2026-03-05 01:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.295,28.82
2026-03-05 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7431,27.22
2026-03-05 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6344,28.74
2026-03-05 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0913,
2026-03-05 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0326,
2026-03-05 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2824,27.58
2026-03-05 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7212,26.42
2026-03-05 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5164,26.66
2026-03-05 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.09,
2026-03-05 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0319,
2026-03-05 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2909,28.41
2026-03-05 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7492,27.44
2026-03-05 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.539,27.06
2026-03-05 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.097,
2026-03-05 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0311,
2026-03-05 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3151,30.77
2026-03-05 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8426,30.86
2026-03-05 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7301,30.41
2026-03-05 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0958,
2026-03-05 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0346,
2026-03-05 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3282,32.05
2026-03-05 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8729,31.96
2026-03-05 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.805,31.72
2026-03-05 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1094,
2026-03-05 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0377,
2026-03-05 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3602,35.16
2026-03-05 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9367,34.29
2026-03-05 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.0222,35.54
2026-03-05 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1199,
2026-03-05 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0424,
2026-03-05 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4328,42.25
2026-03-05 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.0621,38.88
2026-03-05 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.4037,42.23
2026-03-05 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1341,
2026-03-05 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0471,
2026-03-05 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4553,44.44
2026-03-05 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1774,43.09
2026-03-05 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.6369,46.33
2026-03-05 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1469,
2026-03-05 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0508,
2026-03-05 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.532,51.92
2026-03-05 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3655,49.97
2026-03-05 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.8007,49.2
2026-03-05 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1717,
2026-03-05 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0589,
2026-03-05 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5416,52.85
2026-03-05 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4567,53.3
2026-03-05 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.0858,54.2
2026-03-05 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1932,
2026-03-05 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.06,
2026-03-05 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.573,55.91
2026-03-05 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5726,57.54
2026-03-05 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.3944,59.61
2026-03-05 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1916,
2026-03-05 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0689,
2026-03-05 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6062,59.14
2026-03-05 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6471,60.25
2026-03-05 12:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5266,61.92
2026-03-05 12:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2053,
2026-03-05 12:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0669,
2026-03-05 13:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6217,60.64
2026-03-05 13:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6359,59.83
2026-03-05 13:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.5823,62.89
2026-03-05 13:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2039,
2026-03-05 13:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0746,
2026-03-05 14:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6716,65.49
2026-03-05 14:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7572,64.26
2026-03-05 14:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6854,64.69
2026-03-05 14:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2247,
2026-03-05 14:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0706,
2026-03-05 15:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6523,63.6
2026-03-05 15:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.7521,64.07
2026-03-05 15:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.6615,64.26
2026-03-05 15:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2115,
2026-03-05 15:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0692,
2026-03-05 16:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5936,57.87
2026-03-05 16:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6309,59.63
2026-03-05 16:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.4932,61.3
2026-03-05 16:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2096,
2026-03-05 16:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0679,
2026-03-05 17:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.61,59.46
2026-03-05 17:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.6566,60.56
2026-03-05 17:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.1815,55.83
2026-03-05 17:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.2036,
2026-03-05 17:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0669,
2026-03-05 18:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5549,54.08
2026-03-05 18:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4695,53.71
2026-03-05 18:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.0544,53.59
2026-03-05 18:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1793,
2026-03-05 18:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0605,
2026-03-05 19:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5111,49.81
2026-03-05 19:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3861,50.65
2026-03-05 19:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.8752,50.44
2026-03-05 19:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1677,
2026-03-05 19:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0594,
2026-03-05 20:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4437,43.23
2026-03-05 20:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2278,44.87
2026-03-05 20:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.5313,44.4
2026-03-05 20:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1466,
2026-03-05 20:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0536,
2026-03-05 21:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4076,39.72
2026-03-05 21:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.051,38.4
2026-03-05 21:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.2373,39.24
2026-03-05 21:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1415,
2026-03-05 21:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0455,
2026-03-05 22:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3637,35.43
2026-03-05 22:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9922,36.25
2026-03-05 22:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.1492,37.69
2026-03-05 22:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.122,
2026-03-05 22:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0392,
2026-03-05 23:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3319,32.33
2026-03-05 23:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8579,31.34
2026-03-05 23:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7768,31.15
2026-03-05 23:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1057,
2026-03-05 23:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0375,
2026-03-06 00:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3069,29.89
2026-03-06 00:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8392,30.65
2026-03-06 00:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.7356,30.43
2026-03-06 00:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1052,
2026-03-06 00:00:00,AWSLambda,us-east-1,res-71m23unguy,0.034,
2026-03-06 01:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2975,28.97
2026-03-06 01:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7269,26.54
2026-03-06 01:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.4969,26.24
2026-03-06 01:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0988,
2026-03-06 01:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0301,
2026-03-06 02:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2836,27.61
2026-03-06 02:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7055,25.76
2026-03-06 02:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.5054,26.38
2026-03-06 02:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0883,
2026-03-06 02:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0298,
2026-03-06 03:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2785,27.11
2026-03-06 03:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.7586,27.69
2026-03-06 03:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.504,26.35
2026-03-06 03:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.0928,
2026-03-06 03:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0325,
2026-03-06 04:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.2917,28.39
2026-03-06 04:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8332,30.41
2026-03-06 04:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.6402,28.74
2026-03-06 04:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1003,
2026-03-06 04:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0348,
2026-03-06 05:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3165,30.8
2026-03-06 05:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.8589,31.35
2026-03-06 05:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,1.8946,33.19
2026-03-06 05:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1088,
2026-03-06 05:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0357,
2026-03-06 06:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.3726,36.25
2026-03-06 06:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,0.9682,35.33
2026-03-06 06:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.1462,37.59
2026-03-06 06:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1283,
2026-03-06 06:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0391,
2026-03-06 07:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4293,41.77
2026-03-06 07:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.1539,42.1
2026-03-06 07:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.204,38.6
2026-03-06 07:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1339,
2026-03-06 07:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0452,
2026-03-06 08:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4799,46.68
2026-03-06 08:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.2709,46.36
2026-03-06 08:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.6781,46.9
2026-03-06 08:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1577,
2026-03-06 08:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0494,
2026-03-06 09:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.4972,48.36
2026-03-06 09:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.3501,49.25
2026-03-06 09:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.8526,49.95
2026-03-06 09:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1748,
2026-03-06 09:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0542,
2026-03-06 10:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5511,53.6
2026-03-06 10:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.4797,53.97
2026-03-06 10:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,2.9956,52.44
2026-03-06 10:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1894,
2026-03-06 10:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0587,
2026-03-06 11:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.5835,56.75
2026-03-06 11:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5746,57.42
2026-03-06 11:00:00,AmazonRDS,us-east-1,prod-db-jeeyuujy,3.2989,57.74
2026-03-06 11:00:00,AmazonS3,us-east-1,corp-assets-g2jzdc,0.1904,
2026-03-06 11:00:00,AWSLambda,us-east-1,res-71m23unguy,0.0662,
2026-03-06 12:00:00,AmazonEC2,us-east-1,i-0c486f86ef23945ab,0.6284,61.1
2026-03-06 12:00:00,AmazonEC2,us-west-2,i-043e020b0942210fa,1.5926,58.07
